datetime,scenario,requests
2023-03-24T18:00:00.000000,normal,19112
2023-03-24T19:00:00.000000,normal,16657
2023-03-24T20:00:00.000000,normal,12970
2023-03-24T21:00:00.000000,normal,12393
2023-03-24T22:00:00.000000,normal,10692
2023-03-24T23:00:00.000000,normal,8517
2023-03-25T00:00:00.000000,normal,4229
2023-03-25T01:00:00.000000,normal,2698
2023-03-25T02:00:00.000000,normal,1956
2023-03-25T03:00:00.000000,normal,1394
2023-03-25T04:00:00.000000,normal,1256
2023-03-25T05:00:00.000000,normal,1723
2023-03-25T06:00:00.000000,normal,3718
2023-03-25T07:00:00.000000,normal,6996
2023-03-25T08:00:00.000000,normal,10574
2023-03-25T09:00:00.000000,normal,14901
2023-03-25T10:00:00.000000,normal,15082
2023-03-25T11:00:00.000000,normal,17096
2023-03-25T12:00:00.000000,normal,15321
2023-03-25T13:00:00.000000,normal,18016
2023-03-25T14:00:00.000000,normal,16381
2023-03-25T15:00:00.000000,normal,13884
2023-03-25T16:00:00.000000,normal,14773
2023-03-25T17:00:00.000000,normal,13781
2023-03-25T18:00:00.000000,normal,9517
2023-03-25T19:00:00.000000,normal,9311
2023-03-25T20:00:00.000000,normal,8141
2023-03-25T21:00:00.000000,normal,6849
2023-03-25T22:00:00.000000,normal,6822
2023-03-25T23:00:00.000000,normal,4942
2023-03-26T00:00:00.000000,normal,2628
2023-03-26T01:00:00.000000,normal,1439
2023-03-26T02:00:00.000000,normal,1435
2023-03-26T03:00:00.000000,normal,788
2023-03-26T04:00:00.000000,normal,905
2023-03-26T05:00:00.000000,normal,1387
2023-03-26T06:00:00.000000,normal,3067
2023-03-26T07:00:00.000000,normal,4693
2023-03-26T08:00:00.000000,normal,5654
2023-03-26T09:00:00.000000,normal,10998
2023-03-26T10:00:00.000000,normal,13806
2023-03-26T11:00:00.000000,normal,14161
2023-03-26T12:00:00.000000,normal,13783
2023-03-26T13:00:00.000000,normal,11980
2023-03-26T14:00:00.000000,normal,12644
2023-03-26T15:00:00.000000,normal,9748
2023-03-26T16:00:00.000000,normal,10371
2023-03-26T17:00:00.000000,normal,9454
2023-03-26T18:00:00.000000,normal,8958
2023-03-26T19:00:00.000000,normal,9186
2023-03-26T20:00:00.000000,normal,6547
2023-03-26T21:00:00.000000,normal,5125
2023-03-26T22:00:00.000000,normal,4488
2023-03-26T23:00:00.000000,normal,2963
2023-03-27T00:00:00.000000,normal,6029
2023-03-27T01:00:00.000000,normal,4143
2023-03-27T02:00:00.000000,normal,3070
2023-03-27T03:00:00.000000,normal,2192
2023-03-27T04:00:00.000000,normal,1982
2023-03-27T05:00:00.000000,normal,3603
2023-03-27T06:00:00.000000,normal,6480
2023-03-27T07:00:00.000000,normal,12947
2023-03-27T08:00:00.000000,normal,18802
2023-03-27T09:00:00.000000,normal,26322
2023-03-27T10:00:00.000000,normal,30396
2023-03-27T11:00:00.000000,normal,27617
2023-03-27T12:00:00.000000,normal,30267
2023-03-27T13:00:00.000000,normal,29321
2023-03-27T14:00:00.000000,normal,24300
2023-03-27T15:00:00.000000,normal,23796
2023-03-27T16:00:00.000000,normal,22628
2023-03-27T17:00:00.000000,normal,23488
2023-03-27T18:00:00.000000,normal,19950
2023-03-27T19:00:00.000000,normal,17614
2023-03-27T20:00:00.000000,normal,16406
2023-03-27T21:00:00.000000,normal,12781
2023-03-27T22:00:00.000000,normal,11221
2023-03-27T23:00:00.000000,normal,8550
2023-03-28T00:00:00.000000,normal,6097
2023-03-28T01:00:00.000000,normal,3729
2023-03-28T02:00:00.000000,normal,2245
2023-03-28T03:00:00.000000,normal,1953
2023-03-28T04:00:00.000000,normal,2261
2023-03-28T05:00:00.000000,normal,3245
2023-03-28T06:00:00.000000,normal,6513
2023-03-28T07:00:00.000000,normal,13348
2023-03-28T08:00:00.000000,normal,17977
2023-03-28T09:00:00.000000,normal,24228
2023-03-28T10:00:00.000000,normal,24150
2023-03-28T11:00:00.000000,normal,26843
2023-03-28T12:00:00.000000,normal,31528
2023-03-28T13:00:00.000000,normal,31057
2023-03-28T14:00:00.000000,normal,25381
2023-03-28T15:00:00.000000,normal,22690
2023-03-28T16:00:00.000000,normal,21781
2023-03-28T17:00:00.000000,normal,20990
2023-03-28T18:00:00.000000,normal,15247
2023-03-28T19:00:00.000000,normal,12202
2023-03-28T20:00:00.000000,normal,13096
2023-03-28T21:00:00.000000,normal,10429
2023-03-28T22:00:00.000000,normal,9396
2023-03-28T23:00:00.000000,normal,7802
2023-03-29T00:00:00.000000,normal,5155
2023-03-29T01:00:00.000000,normal,4122
2023-03-29T02:00:00.000000,normal,2788
2023-03-29T03:00:00.000000,normal,1854
2023-03-29T04:00:00.000000,normal,1911
2023-03-29T05:00:00.000000,normal,2392
2023-03-29T06:00:00.000000,normal,5961
2023-03-29T07:00:00.000000,normal,10718
2023-03-29T08:00:00.000000,normal,17286
2023-03-29T09:00:00.000000,normal,19284
2023-03-29T10:00:00.000000,normal,19764
2023-03-29T11:00:00.000000,normal,27261
2023-03-29T12:00:00.000000,normal,28016
2023-03-29T13:00:00.000000,normal,22926
2023-03-29T14:00:00.000000,normal,21364
2023-03-29T15:00:00.000000,normal,24030
2023-03-29T16:00:00.000000,normal,17444
2023-03-29T17:00:00.000000,normal,20956
2023-03-29T18:00:00.000000,normal,14740
2023-03-29T19:00:00.000000,normal,15319
2023-03-29T20:00:00.000000,normal,12185
2023-03-29T21:00:00.000000,normal,11451
2023-03-29T22:00:00.000000,normal,8510
2023-03-29T23:00:00.000000,normal,7082
2023-03-30T00:00:00.000000,normal,5422
2023-03-30T01:00:00.000000,normal,3239
2023-03-30T02:00:00.000000,normal,2900
2023-03-30T03:00:00.000000,normal,1707
2023-03-30T04:00:00.000000,normal,1758
2023-03-30T05:00:00.000000,normal,2431
2023-03-30T06:00:00.000000,normal,4016
2023-03-30T07:00:00.000000,normal,10593
2023-03-30T08:00:00.000000,normal,20108
2023-03-30T09:00:00.000000,normal,23294
2023-03-30T10:00:00.000000,normal,23354
2023-03-30T11:00:00.000000,normal,24537
2023-03-30T12:00:00.000000,normal,27060
2023-03-30T13:00:00.000000,normal,26578
2023-03-30T14:00:00.000000,normal,20636
2023-03-30T15:00:00.000000,normal,24006
2023-03-30T16:00:00.000000,normal,21216
2023-03-30T17:00:00.000000,normal,19292
2023-03-30T18:00:00.000000,normal,16910
2023-03-30T19:00:00.000000,normal,14428
2023-03-30T20:00:00.000000,normal,13447
2023-03-30T21:00:00.000000,normal,11439
2023-03-30T22:00:00.000000,normal,8681
2023-03-30T23:00:00.000000,normal,6787
2023-03-31T00:00:00.000000,normal,6000
2023-03-31T01:00:00.000000,normal,4573
2023-03-31T02:00:00.000000,normal,2601
2023-03-31T03:00:00.000000,normal,1689
2023-03-31T04:00:00.000000,normal,2012
2023-03-31T05:00:00.000000,normal,2985
2023-03-31T06:00:00.000000,normal,6042
2023-03-31T07:00:00.000000,normal,12169
2023-03-31T08:00:00.000000,normal,17422
2023-03-31T09:00:00.000000,normal,27299
2023-03-31T10:00:00.000000,normal,21619
2023-03-31T11:00:00.000000,normal,25423
2023-03-31T12:00:00.000000,normal,29393
2023-03-31T13:00:00.000000,normal,23165
2023-03-31T14:00:00.000000,normal,25287
2023-03-31T15:00:00.000000,normal,27707
2023-03-31T16:00:00.000000,normal,21825
2023-03-31T17:00:00.000000,normal,20256
2023-03-31T18:00:00.000000,normal,15574
2023-03-31T19:00:00.000000,normal,14863
2023-03-31T20:00:00.000000,normal,13339
2023-03-31T21:00:00.000000,normal,11502
2023-03-31T22:00:00.000000,normal,11168
2023-03-31T23:00:00.000000,normal,8361
2023-04-01T00:00:00.000000,normal,3733
2023-04-01T01:00:00.000000,normal,2869
2023-04-01T02:00:00.000000,normal,2204
2023-04-01T03:00:00.000000,normal,1559
2023-04-01T04:00:00.000000,normal,1621
2023-04-01T05:00:00.000000,normal,1886
2023-04-01T06:00:00.000000,normal,3859
2023-04-01T07:00:00.000000,normal,7343
2023-04-01T08:00:00.000000,normal,12305
2023-04-01T09:00:00.000000,normal,17583
2023-04-01T10:00:00.000000,normal,19996
2023-04-01T11:00:00.000000,normal,19451
2023-04-01T12:00:00.000000,normal,20328
2023-04-01T13:00:00.000000,normal,19897
2023-04-01T14:00:00.000000,normal,16680
2023-04-01T15:00:00.000000,normal,20310
2023-04-01T16:00:00.000000,normal,12924
2023-04-01T17:00:00.000000,normal,14258
2023-04-01T18:00:00.000000,normal,15149
2023-04-01T19:00:00.000000,normal,11207
2023-04-01T20:00:00.000000,normal,9613
2023-04-01T21:00:00.000000,normal,8099
2023-04-01T22:00:00.000000,normal,6873
2023-04-01T23:00:00.000000,normal,6368
2023-04-02T00:00:00.000000,normal,2336
2023-04-02T01:00:00.000000,normal,2306
2023-04-02T02:00:00.000000,normal,1286
2023-04-02T03:00:00.000000,normal,973
2023-04-02T04:00:00.000000,normal,957
2023-04-02T05:00:00.000000,normal,1588
2023-04-02T06:00:00.000000,normal,2520
2023-04-02T07:00:00.000000,normal,6277
2023-04-02T08:00:00.000000,normal,10821
2023-04-02T09:00:00.000000,normal,10364
2023-04-02T10:00:00.000000,normal,13246
2023-04-02T11:00:00.000000,normal,13073
2023-04-02T12:00:00.000000,normal,15638
2023-04-02T13:00:00.000000,normal,14026
2023-04-02T14:00:00.000000,normal,12166
2023-04-02T15:00:00.000000,normal,12585
2023-04-02T16:00:00.000000,normal,12984
2023-04-02T17:00:00.000000,normal,9809
2023-04-02T18:00:00.000000,normal,9647
2023-04-02T19:00:00.000000,normal,6965
2023-04-02T20:00:00.000000,normal,6330
2023-04-02T21:00:00.000000,normal,6283
2023-04-02T22:00:00.000000,normal,5742
2023-04-02T23:00:00.000000,normal,4142
2023-04-03T00:00:00.000000,normal,6974
2023-04-03T01:00:00.000000,normal,4799
2023-04-03T02:00:00.000000,normal,3149
2023-04-03T03:00:00.000000,normal,2545
2023-04-03T04:00:00.000000,normal,2611
2023-04-03T05:00:00.000000,normal,3437
2023-04-03T06:00:00.000000,normal,6861
2023-04-03T07:00:00.000000,normal,14782
2023-04-03T08:00:00.000000,normal,20656
2023-04-03T09:00:00.000000,normal,28609
2023-04-03T10:00:00.000000,normal,37751
2023-04-03T11:00:00.000000,normal,32769
2023-04-03T12:00:00.000000,normal,34709
2023-04-03T13:00:00.000000,normal,31424
2023-04-03T14:00:00.000000,normal,33521
2023-04-03T15:00:00.000000,normal,28278
2023-04-03T16:00:00.000000,normal,24685
2023-04-03T17:00:00.000000,normal,27171
2023-04-03T18:00:00.000000,normal,24666
2023-04-03T19:00:00.000000,normal,18047
2023-04-03T20:00:00.000000,normal,13664
2023-04-03T21:00:00.000000,normal,15850
2023-04-03T22:00:00.000000,normal,11178
2023-04-03T23:00:00.000000,normal,10359
2023-04-04T00:00:00.000000,normal,5299
2023-04-04T01:00:00.000000,normal,4792
2023-04-04T02:00:00.000000,normal,2900
2023-04-04T03:00:00.000000,normal,2360
2023-04-04T04:00:00.000000,normal,2203
2023-04-04T05:00:00.000000,normal,2985
2023-04-04T06:00:00.000000,normal,6331
2023-04-04T07:00:00.000000,normal,14105
2023-04-04T08:00:00.000000,normal,20009
2023-04-04T09:00:00.000000,normal,27942
2023-04-04T10:00:00.000000,normal,34252
2023-04-04T11:00:00.000000,normal,25982
2023-04-04T12:00:00.000000,normal,38336
2023-04-04T13:00:00.000000,normal,31121
2023-04-04T14:00:00.000000,normal,26029
2023-04-04T15:00:00.000000,normal,22887
2023-04-04T16:00:00.000000,normal,23742
2023-04-04T17:00:00.000000,normal,24027
2023-04-04T18:00:00.000000,normal,19547
2023-04-04T19:00:00.000000,normal,20259
2023-04-04T20:00:00.000000,normal,13165
2023-04-04T21:00:00.000000,normal,13184
2023-04-04T22:00:00.000000,normal,9622
2023-04-04T23:00:00.000000,normal,9119
2023-04-05T00:00:00.000000,normal,6532
2023-04-05T01:00:00.000000,normal,3831
2023-04-05T02:00:00.000000,normal,2218
2023-04-05T03:00:00.000000,normal,2039
2023-04-05T04:00:00.000000,normal,2087
2023-04-05T05:00:00.000000,normal,3121
2023-04-05T06:00:00.000000,normal,6741
2023-04-05T07:00:00.000000,normal,10714
2023-04-05T08:00:00.000000,normal,19224
2023-04-05T09:00:00.000000,normal,26862
2023-04-05T10:00:00.000000,normal,21375
2023-04-05T11:00:00.000000,normal,28895
2023-04-05T12:00:00.000000,normal,28487
2023-04-05T13:00:00.000000,normal,27771
2023-04-05T14:00:00.000000,normal,26903
2023-04-05T15:00:00.000000,normal,22830
2023-04-05T16:00:00.000000,normal,20513
2023-04-05T17:00:00.000000,normal,20068
2023-04-05T18:00:00.000000,normal,16042
2023-04-05T19:00:00.000000,normal,14262
2023-04-05T20:00:00.000000,normal,14951
2023-04-05T21:00:00.000000,normal,10621
2023-04-05T22:00:00.000000,normal,10666
2023-04-05T23:00:00.000000,normal,8370
2023-04-06T00:00:00.000000,normal,4964
2023-04-06T01:00:00.000000,normal,3728
2023-04-06T02:00:00.000000,normal,3358
2023-04-06T03:00:00.000000,normal,1803
2023-04-06T04:00:00.000000,normal,1907
2023-04-06T05:00:00.000000,normal,3138
2023-04-06T06:00:00.000000,normal,6470
2023-04-06T07:00:00.000000,normal,11698
2023-04-06T08:00:00.000000,normal,16924
2023-04-06T09:00:00.000000,normal,27413
2023-04-06T10:00:00.000000,normal,30521
2023-04-06T11:00:00.000000,normal,30740
2023-04-06T12:00:00.000000,normal,30255
2023-04-06T13:00:00.000000,normal,25736
2023-04-06T14:00:00.000000,normal,23840
2023-04-06T15:00:00.000000,normal,25254
2023-04-06T16:00:00.000000,normal,22920
2023-04-06T17:00:00.000000,normal,22803
2023-04-06T18:00:00.000000,normal,19170
2023-04-06T19:00:00.000000,normal,13595
2023-04-06T20:00:00.000000,normal,15472
2023-04-06T21:00:00.000000,normal,10802
2023-04-06T22:00:00.000000,normal,9616
2023-04-06T23:00:00.000000,normal,8200
2023-04-07T00:00:00.000000,normal,7917
2023-04-07T01:00:00.000000,normal,5768
2023-04-07T02:00:00.000000,normal,3500
2023-04-07T03:00:00.000000,normal,2159
2023-04-07T04:00:00.000000,normal,2317
2023-04-07T05:00:00.000000,normal,3592
2023-04-07T06:00:00.000000,normal,6388
2023-04-07T07:00:00.000000,normal,15569
2023-04-07T08:00:00.000000,normal,20255
2023-04-07T09:00:00.000000,normal,27714
2023-04-07T10:00:00.000000,normal,30504
2023-04-07T11:00:00.000000,normal,32098
2023-04-07T12:00:00.000000,normal,35768
2023-04-07T13:00:00.000000,normal,28898
2023-04-07T14:00:00.000000,normal,27003
2023-04-07T15:00:00.000000,normal,23495
2023-04-07T16:00:00.000000,normal,25263
2023-04-07T17:00:00.000000,normal,23713
2023-04-07T18:00:00.000000,normal,20706
2023-04-07T19:00:00.000000,normal,20547
2023-04-07T20:00:00.000000,normal,15391
2023-04-07T21:00:00.000000,normal,14082
2023-04-07T22:00:00.000000,normal,9799
2023-04-07T23:00:00.000000,normal,8459
2023-04-08T00:00:00.000000,normal,4492
2023-04-08T01:00:00.000000,normal,3037
2023-04-08T02:00:00.000000,normal,2038
2023-04-08T03:00:00.000000,normal,1389
2023-04-08T04:00:00.000000,normal,1187
2023-04-08T05:00:00.000000,normal,2025
2023-04-08T06:00:00.000000,normal,4573
2023-04-08T07:00:00.000000,normal,8883
2023-04-08T08:00:00.000000,normal,13230
2023-04-08T09:00:00.000000,normal,16883
2023-04-08T10:00:00.000000,normal,18212
2023-04-08T11:00:00.000000,normal,18305
2023-04-08T12:00:00.000000,normal,22467
2023-04-08T13:00:00.000000,normal,20425
2023-04-08T14:00:00.000000,normal,19095
2023-04-08T15:00:00.000000,normal,15916
2023-04-08T16:00:00.000000,normal,12083
2023-04-08T17:00:00.000000,normal,15536
2023-04-08T18:00:00.000000,normal,11996
2023-04-08T19:00:00.000000,normal,10233
2023-04-08T20:00:00.000000,normal,10479
2023-04-08T21:00:00.000000,normal,8070
2023-04-08T22:00:00.000000,normal,7741
2023-04-08T23:00:00.000000,normal,5945
2023-04-09T00:00:00.000000,normal,3205
2023-04-09T01:00:00.000000,normal,1726
2023-04-09T02:00:00.000000,normal,1681
2023-04-09T03:00:00.000000,normal,1026
2023-04-09T04:00:00.000000,normal,963
2023-04-09T05:00:00.000000,normal,1521
2023-04-09T06:00:00.000000,normal,2467
2023-04-09T07:00:00.000000,normal,6245
2023-04-09T08:00:00.000000,normal,8073
2023-04-09T09:00:00.000000,normal,10376
2023-04-09T10:00:00.000000,normal,11020
2023-04-09T11:00:00.000000,normal,15557
2023-04-09T12:00:00.000000,normal,14056
2023-04-09T13:00:00.000000,normal,16147
2023-04-09T14:00:00.000000,normal,12303
2023-04-09T15:00:00.000000,normal,9951
2023-04-09T16:00:00.000000,normal,9771
2023-04-09T17:00:00.000000,normal,11235
2023-04-09T18:00:00.000000,normal,8859
2023-04-09T19:00:00.000000,normal,7561
2023-04-09T20:00:00.000000,normal,7112
2023-04-09T21:00:00.000000,normal,6301
2023-04-09T22:00:00.000000,normal,5558
2023-04-09T23:00:00.000000,normal,4579
2023-04-10T00:00:00.000000,normal,6940
2023-04-10T01:00:00.000000,normal,4163
2023-04-10T02:00:00.000000,normal,3451
2023-04-10T03:00:00.000000,normal,2462
2023-04-10T04:00:00.000000,normal,2168
2023-04-10T05:00:00.000000,normal,3255
2023-04-10T06:00:00.000000,normal,7447
2023-04-10T07:00:00.000000,normal,14329
2023-04-10T08:00:00.000000,normal,21670
2023-04-10T09:00:00.000000,normal,26615
2023-04-10T10:00:00.000000,normal,30481
2023-04-10T11:00:00.000000,normal,30494
2023-04-10T12:00:00.000000,normal,39204
2023-04-10T13:00:00.000000,normal,37078
2023-04-10T14:00:00.000000,normal,25439
2023-04-10T15:00:00.000000,normal,26123
2023-04-10T16:00:00.000000,normal,22449
2023-04-10T17:00:00.000000,normal,22439
2023-04-10T18:00:00.000000,normal,21419
2023-04-10T19:00:00.000000,normal,16416
2023-04-10T20:00:00.000000,normal,15251
2023-04-10T21:00:00.000000,normal,12954
2023-04-10T22:00:00.000000,normal,12248
2023-04-10T23:00:00.000000,normal,9666
2023-04-11T00:00:00.000000,normal,6123
2023-04-11T01:00:00.000000,normal,4477
2023-04-11T02:00:00.000000,normal,3119
2023-04-11T03:00:00.000000,normal,2140
2023-04-11T04:00:00.000000,normal,2568
2023-04-11T05:00:00.000000,normal,3742
2023-04-11T06:00:00.000000,normal,5742
2023-04-11T07:00:00.000000,normal,14295
2023-04-11T08:00:00.000000,normal,21406
2023-04-11T09:00:00.000000,normal,23368
2023-04-11T10:00:00.000000,normal,30941
2023-04-11T11:00:00.000000,normal,35536
2023-04-11T12:00:00.000000,normal,29295
2023-04-11T13:00:00.000000,normal,27974
2023-04-11T14:00:00.000000,normal,31510
2023-04-11T15:00:00.000000,normal,27116
2023-04-11T16:00:00.000000,normal,25534
2023-04-11T17:00:00.000000,normal,22749
2023-04-11T18:00:00.000000,normal,20573
2023-04-11T19:00:00.000000,normal,15265
2023-04-11T20:00:00.000000,normal,17012
2023-04-11T21:00:00.000000,normal,14743
2023-04-11T22:00:00.000000,normal,10747
2023-04-11T23:00:00.000000,normal,8761
2023-04-12T00:00:00.000000,normal,5081
2023-04-12T01:00:00.000000,normal,4205
2023-04-12T02:00:00.000000,normal,3171
2023-04-12T03:00:00.000000,normal,1987
2023-04-12T04:00:00.000000,normal,2224
2023-04-12T05:00:00.000000,normal,2899
2023-04-12T06:00:00.000000,normal,6338
2023-04-12T07:00:00.000000,normal,10776
2023-04-12T08:00:00.000000,normal,17957
2023-04-12T09:00:00.000000,normal,23581
2023-04-12T10:00:00.000000,normal,26585
2023-04-12T11:00:00.000000,normal,26965
2023-04-12T12:00:00.000000,normal,29605
2023-04-12T13:00:00.000000,normal,30312
2023-04-12T14:00:00.000000,normal,24864
2023-04-12T15:00:00.000000,normal,20144
2023-04-12T16:00:00.000000,normal,25849
2023-04-12T17:00:00.000000,normal,22762
2023-04-12T18:00:00.000000,normal,15673
2023-04-12T19:00:00.000000,normal,17103
2023-04-12T20:00:00.000000,normal,13295
2023-04-12T21:00:00.000000,normal,12316
2023-04-12T22:00:00.000000,normal,10294
2023-04-12T23:00:00.000000,normal,7812
2023-04-13T00:00:00.000000,normal,5529
2023-04-13T01:00:00.000000,normal,3723
2023-04-13T02:00:00.000000,normal,2725
2023-04-13T03:00:00.000000,normal,1833
2023-04-13T04:00:00.000000,normal,1986
2023-04-13T05:00:00.000000,normal,2785
2023-04-13T06:00:00.000000,normal,6409
2023-04-13T07:00:00.000000,normal,13784
2023-04-13T08:00:00.000000,normal,16955
2023-04-13T09:00:00.000000,normal,24574
2023-04-13T10:00:00.000000,normal,27299
2023-04-13T11:00:00.000000,normal,29321
2023-04-13T12:00:00.000000,normal,30227
2023-04-13T13:00:00.000000,normal,30079
2023-04-13T14:00:00.000000,normal,27253
2023-04-13T15:00:00.000000,normal,21029
2023-04-13T16:00:00.000000,normal,23912
2023-04-13T17:00:00.000000,normal,21774
2023-04-13T18:00:00.000000,normal,16626
2023-04-13T19:00:00.000000,normal,16060
2023-04-13T20:00:00.000000,normal,14956
2023-04-13T21:00:00.000000,normal,11748
2023-04-13T22:00:00.000000,normal,11072
2023-04-13T23:00:00.000000,normal,9891
2023-04-14T00:00:00.000000,normal,6081
2023-04-14T01:00:00.000000,normal,3792
2023-04-14T02:00:00.000000,normal,3400
2023-04-14T03:00:00.000000,normal,2358
2023-04-14T04:00:00.000000,normal,2149
2023-04-14T05:00:00.000000,normal,3779
2023-04-14T06:00:00.000000,normal,5716
2023-04-14T07:00:00.000000,normal,14114
2023-04-14T08:00:00.000000,normal,18600
2023-04-14T09:00:00.000000,normal,30939
2023-04-14T10:00:00.000000,normal,34298
2023-04-14T11:00:00.000000,normal,28438
2023-04-14T12:00:00.000000,normal,31186
2023-04-14T13:00:00.000000,normal,33447
2023-04-14T14:00:00.000000,normal,27492
2023-04-14T15:00:00.000000,normal,26280
